,id,release_date,movie,tconst,primary_title,original_title,start_year,runtime_minutes,genres,averagerating,numvotes,year,month,production_budget_2,domestic_gross_2,worldwide_gross_2,genres2,profit_multiple
923,2,1993-01-15,Alive,tt3797214,Alive,Sanda,2014,179.0,Drama,6.8,44,1993,1,32000000,36299670,36299670,['Drama'],0.1343646875
924,2,1993-01-15,Alive,tt7611352,Alive,Alive,2018,91.0,"Horror,Thriller",6.8,26,1993,1,32000000,36299670,36299670,"['Horror', 'Thriller']",0.1343646875
925,2,1993-01-15,Alive,tt9684016,Alive,Alive,2016,95.0,"Adventure,Biography,Drama",7.1,15,1993,1,32000000,36299670,36299670,"['Adventure', 'Biography', 'Drama']",0.1343646875
926,7,2013-03-15,The Incredible Burt Wonderstone,tt0790628,The Incredible Burt Wonderstone,The Incredible Burt Wonderstone,2013,100.0,"Adventure,Comedy,Fantasy",5.9,67549,2013,3,32000000,22537881,27392609,"['Adventure', 'Comedy', 'Fantasy']",-0.14398096875
927,10,2018-10-12,Bad Times at the El Royale,tt6628394,Bad Times at the El Royale,Bad Times at the El Royale,2018,141.0,"Crime,Drama,Mystery",7.1,86318,2018,10,32000000,17839115,29204379,"['Crime', 'Drama', 'Mystery']",-0.08736315625
928,11,2010-09-03,Going the Distance,tt1322312,Going the Distance,Going the Distance,2010,102.0,"Comedy,Romance",6.3,54421,2010,9,32000000,17804299,43603990,"['Comedy', 'Romance']",0.3626246875
929,11,2010-09-03,Going the Distance,tt6135412,Going the Distance,Kazoku e,2016,117.0,,3.9,13,2010,9,32000000,17804299,43603990,,0.3626246875
930,13,2010-03-19,Repo Men,tt1053424,Repo Men,Repo Men,2010,111.0,"Action,Crime,Sci-Fi",6.3,96144,2010,3,32000000,13942007,18195238,"['Action', 'Crime', 'Sci-Fi']",-0.4313988125
931,21,2016-04-15,Criminal,tt3014866,Criminal,Criminal,2016,113.0,"Action,Crime,Drama",6.3,51666,2016,4,31500000,14708696,38771262,"['Action', 'Crime', 'Drama']",0.2308337142857143
932,22,2013-04-12,42,tt0453562,42,42,2013,128.0,"Biography,Drama,Sport",7.5,77703,2013,4,31000000,95020213,97470701,"['Biography', 'Drama', 'Sport']",2.1442161612903226
933,23,2012-11-02,Flight,tt1907668,Flight,Flight,2012,138.0,"Drama,Thriller",7.3,303009,2012,11,31000000,93772375,160558438,"['Drama', 'Thriller']",4.179304451612904
934,27,2014-03-07,The Grand Budapest Hotel,tt2278388,The Grand Budapest Hotel,The Grand Budapest Hotel,2014,99.0,"Adventure,Comedy,Crime",8.1,633604,2014,3,31000000,59076019,163981261,"['Adventure', 'Comedy', 'Crime']",4.289718096774194
935,28,2015-07-29,Vacation,tt1524930,Vacation,Vacation,2015,99.0,"Adventure,Comedy",6.1,87582,2015,7,31000000,58884188,102306500,"['Adventure', 'Comedy']",2.300209677419355
936,31,2000-04-28,Frequency,tt2353965,Frequency,Distraction,2012,60.0,"Sci-Fi,Thriller",5.9,16,2000,4,31000000,44983704,68079671,"['Sci-Fi', 'Thriller']",1.1961184193548386
937,31,2000-04-28,Frequency,tt3971092,Frequency,Frequency,2014,,Sci-Fi,6.3,30,2000,4,31000000,44983704,68079671,['Sci-Fi'],1.1961184193548386
938,33,2010-01-22,Extraordinary Measures,tt1244659,Extraordinary Measures,Extraordinary Measures,2010,106.0,Drama,6.5,15673,2010,1,31000000,12482741,15826984,['Drama'],-0.4894521290322581
939,34,2017-08-25,Birth of the Dragon,tt2720826,Birth of the Dragon,Birth of the Dragon,2016,95.0,"Action,Biography,Drama",5.4,6090,2017,8,31000000,6901965,7220490,"['Action', 'Biography', 'Drama']",-0.7670809677419355
940,36,1984-06-08,Ghostbusters,tt1289401,Ghostbusters,Ghostbusters,2016,116.0,"Action,Comedy,Fantasy",5.2,186788,1984,6,30000000,242212467,295212467,"['Action', 'Comedy', 'Fantasy']",8.840415566666668
941,38,2018-08-15,Crazy Rich Asians,tt3104988,Crazy Rich Asians,Crazy Rich Asians,2018,120.0,"Comedy,Romance",7.0,96617,2018,8,30000000,174532921,238099711,"['Comedy', 'Romance']",6.936657033333334
942,40,1999-06-25,Big Daddy,tt6673682,Big Daddy,Big Daddy,2017,138.0,Drama,6.6,7,1999,6,30000000,163479795,228641283,['Drama'],6.6213761
943,42,2012-02-10,The Vow,tt1606389,The Vow,The Vow,2012,104.0,"Drama,Romance",6.8,173629,2012,2,30000000,125014030,197618160,"['Drama', 'Romance']",5.5872720000000005
944,43,1994-06-10,Speed,tt4036590,Speed,Speed,2015,108.0,Drama,5.9,9,1994,6,30000000,121248145,283200000,['Drama'],8.44
945,45,2013-08-16,Lee Daniels' The Butler,tt1327773,Lee Daniels' The Butler,The Butler,2013,132.0,"Biography,Drama",7.2,102468,2013,8,30000000,116632095,177025498,"['Biography', 'Drama']",4.900849933333333
946,57,2015-12-18,Sisters,tt1850457,Sisters,Sisters,2015,118.0,Comedy,6.0,58994,2015,12,30000000,87044645,106030660,['Comedy'],2.534355333333333
947,57,2015-12-18,Sisters,tt2612800,Sisters,Schwestern,2013,84.0,Drama,5.7,37,2015,12,30000000,87044645,106030660,['Drama'],2.534355333333333
948,57,2015-12-18,Sisters,tt9851050,Sisters,Sisters,2019,,"Action,Drama",4.7,14,2015,12,30000000,87044645,106030660,"['Action', 'Drama']",2.534355333333333
949,61,2004-06-25,The Notebook,tt2324384,The Notebook,A nagy füzet,2013,112.0,"Drama,War",7.0,2767,2004,6,30000000,81001787,116025023,"['Drama', 'War']",2.8675007666666668
950,69,2012-09-28,Looper,tt1276104,Looper,Looper,2012,113.0,"Action,Crime,Drama",7.4,500595,2012,9,30000000,66486205,170466405,"['Action', 'Crime', 'Drama']",4.6822135000000005
951,70,2013-02-01,Warm Bodies,tt1588173,Warm Bodies,Warm Bodies,2013,98.0,"Comedy,Horror,Romance",6.9,208709,2013,2,30000000,66380662,115121608,"['Comedy', 'Horror', 'Romance']",2.837386933333333
952,72,2014-01-17,The Nut Job,tt1821658,The Nut Job,The Nut Job,2014,85.0,"Adventure,Animation,Comedy",5.7,24587,2014,1,30000000,64251538,122529966,"['Adventure', 'Animation', 'Comedy']",3.0843322
953,73,2001-02-16,Down to Earth,tt2223552,Down to Earth,Down to Earth,2015,90.0,"Adventure,Documentary",6.6,260,2001,2,30000000,64172251,71172251,"['Adventure', 'Documentary']",1.3724083666666669
954,75,2012-08-08,Hope Springs,tt1535438,Hope Springs,Hope Springs,2012,100.0,"Comedy,Drama,Romance",6.3,38667,2012,8,30000000,63536011,133085295,"['Comedy', 'Drama', 'Romance']",3.4361764999999997
955,81,2009-01-09,Bride Wars,tt3833460,Bride Wars,Xin niang da zuo zhan,2015,90.0,Comedy,4.4,147,2009,1,30000000,58715510,115150424,['Comedy'],2.838347466666667
956,83,2011-05-20,Midnight in Paris,tt1605783,Midnight in Paris,Midnight in Paris,2011,94.0,"Comedy,Fantasy,Romance",7.7,356500,2011,5,30000000,56816662,162502774,"['Comedy', 'Fantasy', 'Romance']",4.416759133333334
957,84,2017-11-22,Darkest Hour,tt4555426,Darkest Hour,Darkest Hour,2017,125.0,"Biography,Drama,History",7.4,136546,2017,11,30000000,56443120,150807172,"['Biography', 'Drama', 'History']",4.026905733333333
958,88,2018-05-11,Life of the Party,tt1826727,Life of the Party,Life of the Party,2017,84.0,"Comedy,Drama",7.6,47,2018,5,30000000,53059911,65759911,"['Comedy', 'Drama']",1.1919970333333334
959,88,2018-05-11,Life of the Party,tt5619332,Life of the Party,Life of the Party,2018,105.0,Comedy,5.5,25756,2018,5,30000000,53059911,65759911,['Comedy'],1.1919970333333334
960,89,2010-05-14,Letters to Juliet,tt0892318,Letters to Juliet,Letters to Juliet,2010,105.0,"Adventure,Comedy,Drama",6.6,86137,2010,5,30000000,53032453,82148538,"['Adventure', 'Comedy', 'Drama']",1.7382846
961,91,1999-02-12,Message in a Bottle,tt4650752,Message in a Bottle,Message in a Bottle,2017,,Adventure,8.8,30,1999,2,30000000,52880016,52880016,['Adventure'],0.7626672
962,92,2015-07-24,Southpaw,tt1798684,Southpaw,Southpaw,2015,124.0,"Drama,Sport",7.4,199783,2015,7,30000000,52421953,94156456,"['Drama', 'Sport']",2.138548533333333
963,94,2017-07-28,Atomic Blonde,tt2406566,Atomic Blonde,Atomic Blonde,2017,115.0,"Action,Mystery,Thriller",6.7,150407,2017,7,30000000,51573925,98345423,"['Action', 'Mystery', 'Thriller']",2.2781807666666665
964,100,2015-09-18,Sicario,tt3397884,Sicario,Sicario,2015,121.0,"Action,Crime,Drama",7.6,328548,2015,9,30000000,46889293,84393749,"['Action', 'Crime', 'Drama']",1.813124966666667
965,3,2018-01-19,Den of Thieves,tt1259528,Den of Thieves,Den of Thieves,2018,140.0,"Action,Crime,Drama",7.0,69648,2018,1,30000000,44947622,80131391,"['Action', 'Crime', 'Drama']",1.6710463666666666
966,4,2012-04-13,The Three Stooges,tt0383010,The Three Stooges,The Three Stooges,2012,92.0,"Comedy,Family",5.1,28570,2012,4,30000000,44338224,54052249,"['Comedy', 'Family']",0.8017416333333334
967,6,2014-10-24,John Wick,tt2911666,John Wick,John Wick,2014,101.0,"Action,Crime,Thriller",7.4,449942,2014,10,30000000,43037835,76235001,"['Action', 'Crime', 'Thriller']",1.5411667
968,8,2015-04-24,The Age of Adaline,tt1655441,The Age of Adaline,The Age of Adaline,2015,112.0,"Drama,Fantasy,Romance",7.2,138924,2015,4,30000000,42629776,68984536,"['Drama', 'Fantasy', 'Romance']",1.2994845333333334
969,9,2010-08-06,Step Up 3D,tt1193631,Step Up 3D,Step Up 3D,2010,107.0,"Drama,Music,Romance",6.2,53081,2010,8,30000000,42400223,165889117,"['Drama', 'Music', 'Romance']",4.529637233333333
970,11,2012-04-13,The Cabin in the Woods,tt1259521,The Cabin in the Woods,The Cabin in the Woods,2011,95.0,Horror,7.0,338445,2012,4,30000000,42073277,70689968,['Horror'],1.3563322666666666
971,14,2011-04-08,Hanna,tt0993842,Hanna,Hanna,2011,111.0,"Action,Drama,Thriller",6.8,179178,2011,4,30000000,40259119,65343694,"['Action', 'Drama', 'Thriller']",1.1781231333333333
972,22,2013-09-13,The Family,tt1728973,The Family,The Family,2011,88.0,"Horror,Thriller",5.0,833,2013,9,30000000,36918811,51078541,"['Horror', 'Thriller']",0.7026180333333333
973,22,2013-09-13,The Family,tt2404311,The Family,The Family,2013,111.0,"Comedy,Crime,Thriller",6.3,102576,2013,9,30000000,36918811,51078541,"['Comedy', 'Crime', 'Thriller']",0.7026180333333333
974,22,2013-09-13,The Family,tt4155318,The Family,The Family,2013,152.0,"Comedy,Crime,Drama",7.5,15,2013,9,30000000,36918811,51078541,"['Comedy', 'Crime', 'Drama']",0.7026180333333333
975,22,2013-09-13,The Family,tt5029482,The Family,Jia,2015,280.0,Drama,8.6,34,2013,9,30000000,36918811,51078541,['Drama'],0.7026180333333333
976,22,2013-09-13,The Family,tt5161028,The Family,Druzina,2017,106.0,"Documentary,Drama",7.6,99,2013,9,30000000,36918811,51078541,"['Documentary', 'Drama']",0.7026180333333333
977,22,2013-09-13,The Family,tt6107516,The Family,La familia,2017,82.0,Drama,6.6,325,2013,9,30000000,36918811,51078541,['Drama'],0.7026180333333333
978,23,2018-02-09,The 15:17 to Paris,tt6802308,The 15:17 to Paris,The 15:17 to Paris,2018,94.0,"Biography,Drama,Thriller",5.2,21880,2018,2,30000000,36276286,56096200,"['Biography', 'Drama', 'Thriller']",0.8698733333333334
979,25,2011-07-01,Larry Crowne,tt1583420,Larry Crowne,Larry Crowne,2011,98.0,"Comedy,Drama,Romance",6.1,58927,2011,7,30000000,35608245,61449135,"['Comedy', 'Drama', 'Romance']",1.0483045
980,26,2013-10-18,Carrie,tt1939659,Carrie,Carrie,2013,100.0,"Drama,Horror",5.9,125424,2013,10,30000000,35266619,82409520,"['Drama', 'Horror']",1.746984
981,28,2018-03-02,Death Wish,tt1137450,Death Wish,Death Wish,2018,107.0,"Action,Crime,Drama",6.4,50279,2018,3,30000000,34017028,48575965,"['Action', 'Crime', 'Drama']",0.6191988333333334
982,30,2015-06-03,Entourage,tt1674771,Entourage,Entourage,2015,104.0,Comedy,6.6,71519,2015,6,30000000,32363404,46438538,['Comedy'],0.5479512666666667
983,32,2013-02-08,Side Effects,tt2053463,Side Effects,Side Effects,2013,106.0,"Crime,Drama,Mystery",7.1,168466,2013,2,30000000,32172757,66742138,"['Crime', 'Drama', 'Mystery']",1.2247379333333333
984,33,2009-09-09,9,tt5719388,9,9,2016,,Comedy,6.6,88,2009,9,30000000,31749894,48559999,['Comedy'],0.6186666333333334
985,34,2014-07-02,Deliver Us from Evil,tt2377322,Deliver Us from Evil,Deliver Us from Evil,2014,118.0,"Horror,Mystery,Thriller",6.2,63793,2014,7,30000000,30577122,87956618,"['Horror', 'Mystery', 'Thriller']",1.9318872666666669
986,35,2014-08-01,Get on Up,tt2473602,Get on Up,Get on Up,2014,139.0,"Biography,Drama,Music",6.9,19024,2014,8,30000000,30569935,33339868,"['Biography', 'Drama', 'Music']",0.11132893333333334
987,37,2012-04-27,The Five-Year Engagement,tt1195478,The Five-Year Engagement,The Five-Year Engagement,2012,124.0,"Comedy,Romance",6.2,88469,2012,4,30000000,28700285,61623819,"['Comedy', 'Romance']",1.0541273000000002
988,39,2011-07-15,Winnie the Pooh,tt1449283,Winnie the Pooh,Winnie the Pooh,2011,63.0,"Adventure,Animation,Comedy",7.2,19605,2011,7,30000000,26692846,50145607,"['Adventure', 'Animation', 'Comedy']",0.6715202333333333
989,42,2018-09-14,White Boy Rick,tt4537896,White Boy Rick,White Boy Rick,2018,111.0,"Crime,Drama",6.4,16255,2018,9,30000000,24004833,25947983,"['Crime', 'Drama']",-0.13506723333333334
990,43,1995-08-04,Virtuosity,tt3687104,Virtuosity,Virtuosity,2014,87.0,"Biography,Documentary,Music",7.7,21,1995,8,30000000,23998226,23998226,"['Biography', 'Documentary', 'Music']",-0.20005913333333333
991,45,2011-02-04,Sanctum,tt0881320,Sanctum,Sanctum,2011,108.0,"Adventure,Drama,Thriller",5.9,51318,2011,2,30000000,23209310,108957098,"['Adventure', 'Drama', 'Thriller']",2.631903266666667
992,47,2017-08-25,Ballerina,tt2560702,Ballerina,Ballerina,2012,50.0,"Biography,Documentary",7.5,13,2017,8,30000000,21858070,96892829,"['Biography', 'Documentary']",2.2297609666666665
993,49,2010-11-19,The Next Three Days,tt1458175,The Next Three Days,The Next Three Days,2010,133.0,"Action,Crime,Drama",7.4,168066,2010,11,30000000,21148651,67255916,"['Action', 'Crime', 'Drama']",1.2418638666666666
994,50,2018-01-12,Proud Mary,tt6421110,Proud Mary,Proud Mary,2018,89.0,"Action,Crime,Drama",4.9,6805,2018,1,30000000,20868638,21709539,"['Action', 'Crime', 'Drama']",-0.2763487
995,53,2013-10-04,Runner Runner,tt2364841,Runner Runner,Runner Runner,2013,88.0,"Crime,Thriller",5.6,58235,2013,10,30000000,19316646,60512680,"['Crime', 'Thriller']",1.0170893333333333
996,55,2017-04-28,Baahubali 2: The Conclusion,tt4849438,Baahubali 2: The Conclusion,Baahubali 2: The Conclusion,2017,167.0,"Action,Drama",8.3,65656,2017,4,30000000,18985794,263502914,"['Action', 'Drama']",7.783430466666666
997,58,2011-08-19,Fright Night,tt1438176,Fright Night,Fright Night,2011,106.0,"Comedy,Horror",6.4,94555,2011,8,30000000,18298649,40520649,"['Comedy', 'Horror']",0.3506883
998,59,2017-09-15,mother!,tt5109784,Mother!,Mother!,2017,121.0,"Drama,Horror,Mystery",6.6,156813,2017,9,30000000,17800004,42531076,"['Drama', 'Horror', 'Mystery']",0.41770253333333335
999,60,2015-10-09,Steve Jobs,tt2080374,Steve Jobs,Steve Jobs,2015,122.0,"Biography,Drama",7.2,138668,2015,10,30000000,17766658,35579007,"['Biography', 'Drama']",0.1859669
1000,69,2004-04-30,Godsend,tt2492700,Godsend,Sin-ui seon-mul,2013,107.0,Drama,6.4,35,2004,4,30000000,14334645,16910708,['Drama'],-0.4363097333333333
1001,72,2005-12-25,The New World,tt2080410,The New World,Uus Maailm,2011,88.0,Documentary,7.2,74,2005,12,30000000,12712093,26184400,['Documentary'],-0.12718666666666667
1002,72,2005-12-25,The New World,tt4354276,The New World,Nowy swiat,2015,90.0,Drama,5.1,47,2005,12,30000000,12712093,26184400,['Drama'],-0.12718666666666667
1003,74,2013-01-18,The Last Stand,tt1549920,The Last Stand,The Last Stand,2013,107.0,"Action,Thriller",6.4,126623,2013,1,30000000,12050299,48330757,"['Action', 'Thriller']",0.6110252333333334
1004,78,2013-03-08,Dead Man Down,tt2101341,Dead Man Down,Dead Man Down,2013,118.0,"Action,Crime,Drama",6.5,61238,2013,3,30000000,10895295,19599974,"['Action', 'Crime', 'Drama']",-0.3466675333333333
1005,82,2017-04-14,The Lost City of Z,tt1212428,The Lost City of Z,The Lost City of Z,2016,141.0,"Adventure,Biography,Drama",6.6,66475,2017,4,30000000,8574339,17121823,"['Adventure', 'Biography', 'Drama']",-0.4292725666666667
1006,84,2017-02-03,The Space Between Us,tt3922818,The Space Between Us,The Space Between Us,2017,120.0,"Adventure,Drama,Romance",6.4,41031,2017,2,30000000,7885294,16481405,"['Adventure', 'Drama', 'Romance']",-0.4506198333333333
1007,86,2011-01-14,Barney's Version,tt1423894,Barney's Version,Barney's Version,2010,134.0,"Comedy,Drama",7.3,23058,2011,1,30000000,7502560,8845575,"['Comedy', 'Drama']",-0.7051475
1008,87,2002-09-20,Trapped,tt2249167,Trapped,Trapped,2012,92.0,"Adventure,Drama,Thriller",5.0,138,2002,9,30000000,6916869,6916869,"['Adventure', 'Drama', 'Thriller']",-0.7694377
1009,87,2002-09-20,Trapped,tt2279346,Trapped,Trapped,2014,75.0,Horror,3.5,68,2002,9,30000000,6916869,6916869,['Horror'],-0.7694377
1010,87,2002-09-20,Trapped,tt3269074,Trapped,Darband,2013,102.0,"Drama,Thriller",6.5,646,2002,9,30000000,6916869,6916869,"['Drama', 'Thriller']",-0.7694377
1011,87,2002-09-20,Trapped,tt3611318,Trapped,Trapped,2015,56.0,"Drama,Mystery,Thriller",8.4,21,2002,9,30000000,6916869,6916869,"['Drama', 'Mystery', 'Thriller']",-0.7694377
1012,87,2002-09-20,Trapped,tt5259692,Trapped,Trapped,2016,90.0,Documentary,7.0,243,2002,9,30000000,6916869,6916869,['Documentary'],-0.7694377
1013,87,2002-09-20,Trapped,tt6206564,Trapped,Trapped,2016,105.0,"Action,Drama,Thriller",7.6,7683,2002,9,30000000,6916869,6916869,"['Action', 'Drama', 'Thriller']",-0.7694377
1014,88,2018-08-31,Kin,tt2233624,Kin,Kin,2012,45.0,"Drama,Music",8.6,46,2018,8,30000000,5718096,10096821,"['Drama', 'Music']",-0.6634393
1015,88,2018-08-31,Kin,tt6017942,Kin,Kin,2018,102.0,"Action,Drama,Sci-Fi",5.7,9048,2018,8,30000000,5718096,10096821,"['Action', 'Drama', 'Sci-Fi']",-0.6634393
1016,90,2017-09-22,Stronger,tt3881784,Stronger,Stronger,2017,119.0,"Biography,Drama",7.0,33464,2017,9,30000000,4211129,8786752,"['Biography', 'Drama']",-0.7071082666666667
1017,90,2017-09-22,Stronger,tt5738152,Stronger,Stronger,2017,125.0,Drama,6.8,22,2017,9,30000000,4211129,8786752,['Drama'],-0.7071082666666667
1018,90,2017-09-22,Stronger,tt7130472,Stronger,Stronger,2016,47.0,"Action,Sport",8.4,8,2017,9,30000000,4211129,8786752,"['Action', 'Sport']",-0.7071082666666667
1019,91,1999-01-22,Gloria,tt2425486,Gloria,Gloria,2013,110.0,"Comedy,Drama,Romance",6.8,7640,1999,1,30000000,4167493,4967493,"['Comedy', 'Drama', 'Romance']",-0.8344169
1020,91,1999-01-22,Gloria,tt2618368,Gloria,Gloria,2014,126.0,"Biography,Drama,Music",6.5,975,1999,1,30000000,4167493,4967493,"['Biography', 'Drama', 'Music']",-0.8344169
1021,99,2011-09-23,Machine Gun Preacher,tt1586752,Machine Gun Preacher,Machine Gun Preacher,2011,129.0,"Action,Biography,Crime",6.8,60074,2011,9,30000000,538690,3721988,"['Action', 'Biography', 'Crime']",-0.8759337333333334
1022,100,2018-02-02,Bilal: A New Breed of Hero,tt3576728,Bilal: A New Breed of Hero,Bilal: A New Breed of Hero,2015,105.0,"Action,Adventure,Animation",8.0,16854,2018,2,30000000,490973,648599,"['Action', 'Adventure', 'Animation']",-0.9783800333333332
1023,5,2015-01-30,Wild Card,tt2231253,Wild Card,Wild Card,2015,92.0,"Action,Crime,Drama",5.6,46463,2015,1,30000000,3200,4315789,"['Action', 'Crime', 'Drama']",-0.8561403666666667
1024,6,2015-06-05,United Passions,tt2814362,United Passions,United Passions,2014,110.0,"Drama,History,Sport",2.1,3878,2015,6,30000000,918,168832,"['Drama', 'History', 'Sport']",-0.9943722666666668
1025,8,2015-12-01,Grace of Monaco,tt2095649,Grace of Monaco,Grace of Monaco,2014,103.0,"Biography,Drama,Romance",5.7,16685,2015,12,30000000,0,25199891,"['Biography', 'Drama', 'Romance']",-0.16000363333333334
1026,11,2013-12-31,Space Pirate Captain Harlock,tt1832471,Space Pirate Captain Harlock,Space Pirate Captain Harlock,2010,100.0,"Animation,Sci-Fi",7.1,324,2013,12,30000000,0,310985,"['Animation', 'Sci-Fi']",-0.9896338333333332
1027,13,2017-02-24,Collide,tt1230120,Collide,Collide,2010,,Action,5.5,12,2017,2,29200000,2280004,5466698,['Action'],-0.8127843150684931
1028,13,2017-02-24,Collide,tt2126235,Collide,Collide,2016,99.0,"Action,Crime,Thriller",5.7,13288,2017,2,29200000,2280004,5466698,"['Action', 'Crime', 'Thriller']",-0.8127843150684931
1029,14,2015-05-15,Pitch Perfect 2,tt2848292,Pitch Perfect 2,Pitch Perfect 2,2015,115.0,"Comedy,Music",6.4,130692,2015,5,29000000,184296230,287625468,"['Comedy', 'Music']",8.918119586206899
1030,16,2018-09-28,Night School,tt5599520,Night School,Night School,2016,85.0,Documentary,7.2,112,2018,9,29000000,77339130,103008792,['Documentary'],2.5520273103448274
1031,16,2018-09-28,Night School,tt6781982,Night School,Night School,2018,111.0,Comedy,5.6,23501,2018,9,29000000,77339130,103008792,['Comedy'],2.5520273103448274
1032,17,2016-04-08,The Boss,tt2702724,The Boss,The Boss,2016,99.0,Comedy,5.4,39096,2016,4,29000000,63077560,78652207,['Comedy'],1.712145068965517
1033,21,2017-08-18,Logan Lucky,tt5439796,Logan Lucky,Logan Lucky,2017,118.0,"Comedy,Crime,Drama",7.0,105966,2017,8,29000000,27778642,44264271,"['Comedy', 'Crime', 'Drama']",0.5263541724137931
